source_a,source_b,n_shared,name_a,name_b,shared_tokens,name_match,verdict,first_shared_date,last_shared_date
QSP-UN.TO,QSR.TO,43,Restaurant Brands International Limited Partnership,Restaurant Brands International Inc.,brands international restaurant,True,name_match,2012-10-01,2025-07-01
QSR,QSR.TO,43,Restaurant Brands International Inc.,Restaurant Brands International Inc.,brands international restaurant,True,name_match,2012-10-01,2025-07-01
0K3W.L,MYGN,43,"Myriad Genetics, Inc.","Myriad Genetics, Inc.",genetics myriad,True,name_match,2012-04-01,2026-04-01
LUMI.ST,LUN.TO,43,Lundin Mining Corporation,Lundin Mining Corporation,lundin mining,True,name_match,2006-07-01,2026-04-01
0RD1.L,CAMX.ST,43,Camurus AB,Camurus AB,camurus,True,name_match,2014-10-01,2026-04-01
0K87.L,NI,43,NiSource Inc,NiSource Inc,nisource,True,name_match,2013-07-01,2026-04-01
0R2J.L,AEM,43,Agnico Eagle Mines Limited,Agnico Eagle Mines Limited,agnico eagle mines,True,name_match,2006-07-01,2025-07-01
0IIW.L,3E2.DE,43,"Etsy, Inc.","Etsy, Inc.",etsy,True,name_match,2015-01-01,2025-07-01
3E2.DE,ETSY,43,"Etsy, Inc.","Etsy, Inc.",etsy,True,name_match,2014-10-01,2025-07-01
0R4M.L,LUG.ST,43,Lundin Gold Inc.,Lundin Gold Inc.,gold lundin,True,name_match,2015-01-01,2025-10-01
0QZ5.L,COZ.DE,43,Cognizant Technology Solutions Corporation,Cognizant Technology Solutions Corporation,cognizant solutions technology,True,name_match,2012-10-01,2025-07-01
0G68.L,KENDR.AS,42,Kendrion N.V.,Kendrion N.V.,kendrion,True,name_match,2012-10-01,2026-04-01
0M29.L,XYL,42,Xylem Inc.,Xylem Inc.,xylem,True,name_match,2012-10-01,2026-01-01
0R0A.L,HCL.DE,42,Hecla Mining Company,Hecla Mining Company,hecla mining,True,name_match,2012-10-01,2025-07-01
HFF.DE,HIG,42,"Hartford Insurance Group, Inc.","The Hartford Insurance Group, Inc.",hartford insurance,True,name_match,2006-07-01,2025-04-01
0H38.L,PRIC-B.ST,42,Pricer AB (publ),Pricer AB (publ),pricer publ,True,name_match,2012-10-01,2026-04-01
0CX9.L,STE-A.ST,42,Stora Enso Oyj,Stora Enso Oyj,enso stora,True,name_match,2014-01-01,2026-04-01
ETL.L,ETL.PA,42,Eutelsat Communications S.A.,Eutelsat Communications S.A.,communications eutelsat,True,name_match,2005-04-01,2025-10-01
0JCT.L,ITU.DE,42,Intuit Inc.,Intuit Inc.,intuit,True,name_match,2013-07-01,2025-10-01
FCX,FPMB.DE,42,Freeport-McMoRan Inc.,Freeport-McMoRan Inc.,freeport mcmoran,True,name_match,2006-07-01,2025-07-01
0KCC.L,IMDX,42,Insight Molecular Diagnostics Inc.,Insight Molecular Diagnostics Inc.,diagnostics insight molecular,True,name_match,2015-04-01,2026-04-01
SO,SOT.DE,42,The Southern Company,Southern Company,southern,True,name_match,2006-07-01,2023-01-01
SOMN,SOT.DE,42,The Southern Company,Southern Company,southern,True,name_match,2006-07-01,2023-01-01
ADSK,AUD.DE,42,"Autodesk, Inc.","Autodesk, Inc.",autodesk,True,name_match,2006-10-01,2025-10-01
0VL5.L,TXG.TO,42,Torex Gold Resources Inc.,Torex Gold Resources Inc.,gold resources torex,True,name_match,2014-10-01,2025-10-01
0KTI.L,ENB,41,Enbridge Inc.,Enbridge Inc.,enbridge,True,name_match,2006-07-01,2017-01-01
0H14.L,NETI-B.ST,41,Net Insight AB (publ),Net Insight AB (publ),insight net publ,True,name_match,2012-10-01,2026-04-01
0K19.L,MCP.DE,41,Microchip Technology Incorporated,Microchip Technology Incorporated,microchip technology,True,name_match,2012-10-01,2025-04-01
0RAR.L,SBS.DE,41,Stratec SE,Stratec SE,stratec,True,name_match,2013-01-01,2026-04-01
KSB.DE,KSB3.DE,41,KSB SE & Co. KGaA,KSB SE & Co. KGaA,ksb,True,name_match,2002-10-01,2026-04-01
0HJH.L,ALIV-SDB.ST,41,"Autoliv, Inc.","Autoliv, Inc.",autoliv,True,name_match,2012-10-01,2025-07-01
0HE6.L,A1G.DE,41,American Airlines Group Inc.,American Airlines Group Inc.,airlines american,True,name_match,2012-10-01,2025-07-01
0J71.L,JBHT,41,"J.B. Hunt Transport Services, Inc.","J.B. Hunt Transport Services, Inc.",hunt services transport,True,name_match,2012-10-01,2026-04-01
ERCB.DE,ERIC,40,Telefonaktiebolaget LM Ericsson (publ),Telefonaktiebolaget LM Ericsson (publ),ericsson lm publ telefonaktiebolaget,True,name_match,2006-07-01,2016-04-01
ERCG.DE,ERIC,40,Telefonaktiebolaget LM Ericsson (publ),Telefonaktiebolaget LM Ericsson (publ),ericsson lm publ telefonaktiebolaget,True,name_match,2006-07-01,2016-04-01
ERIC,ERIC-A.ST,40,Telefonaktiebolaget LM Ericsson (publ),Telefonaktiebolaget LM Ericsson (publ),ericsson lm publ telefonaktiebolaget,True,name_match,2006-07-01,2016-04-01
ERIC,ERIC-B.ST,40,Telefonaktiebolaget LM Ericsson (publ),Telefonaktiebolaget LM Ericsson (publ),ericsson lm publ telefonaktiebolaget,True,name_match,2006-07-01,2016-04-01
1SI.DE,SNAP,40,Snap Inc.,Snap Inc.,snap,True,name_match,2015-10-01,2025-07-01
0QY4.L,LCR.DE,40,Las Vegas Sands Corp.,Las Vegas Sands Corp.,las sands vegas,True,name_match,2012-10-01,2025-10-01
0KET.L,PCAR,40,PACCAR Inc,PACCAR Inc,paccar,True,name_match,2013-01-01,2026-04-01
0NIQ.L,SRT.DE,40,Sartorius AG,Sartorius AG,sartorius,True,name_match,2013-01-01,2026-04-01
0NIQ.L,SRT3.DE,40,Sartorius AG,Sartorius AG,sartorius,True,name_match,2013-01-01,2026-04-01
SHOP,SHOP.TO,40,Shopify Inc.,Shopify Inc.,shopify,True,name_match,2014-01-01,2026-04-01
0Y7S.L,JCI,40,Johnson Controls International plc,Johnson Controls International plc,controls international johnson,True,name_match,2015-01-01,2026-04-01
ESSITY-A.ST,ESSITY-B.ST,40,Essity AB (publ),Essity AB (publ),essity publ,True,name_match,2016-01-01,2026-04-01
0HR2.L,CME,40,CME Group Inc.,CME Group Inc.,cme,True,name_match,2012-10-01,2026-04-01
BTE,BTE.TO,40,Baytex Energy Corp.,Baytex Energy Corp.,baytex energy,True,name_match,2006-07-01,2016-04-01
ALCLS.PA,CLLS,40,Cellectis S.A.,Cellectis S.A.,cellectis,True,name_match,2012-07-01,2025-07-01
DSG.TO,DSGX,40,The Descartes Systems Group Inc.,The Descartes Systems Group Inc.,descartes systems,True,name_match,2006-07-01,2016-04-01
ALO.PA,AOMD.DE,40,Alstom S.A.,Alstom S.A.,alstom,True,name_match,1999-01-01,2026-01-01
C9F.DE,CMG,39,"Chipotle Mexican Grill, Inc.","Chipotle Mexican Grill, Inc.",chipotle grill mexican,True,name_match,2006-07-01,2016-04-01
0LEC.L,CDLX,39,"Cardlytics, Inc.","Cardlytics, Inc.",cardlytics,True,name_match,2016-01-01,2026-04-01
ENB,ENB.TO,39,Enbridge Inc.,Enbridge Inc.,enbridge,True,name_match,2006-07-01,2016-10-01
KER.PA,PPX.DE,39,Kering S.A.,Kering S.A.,kering,True,name_match,2004-10-01,2026-04-01
0R2O.L,FPMB.DE,39,Freeport-McMoRan Inc.,Freeport-McMoRan Inc.,freeport mcmoran,True,name_match,2012-10-01,2025-07-01
0L8F.L,SWN.DE,39,Southwest Airlines Co.,Southwest Airlines Co.,airlines southwest,True,name_match,2013-01-01,2025-07-01
0XVU.L,ZS,39,"Zscaler, Inc.","Zscaler, Inc.",zscaler,True,name_match,2016-07-01,2026-04-01
0HBH.L,APD,39,"Air Products and Chemicals, Inc.","Air Products and Chemicals, Inc.",air chemicals products,True,name_match,2012-10-01,2026-04-01
0A0H.L,BEIJ-B.ST,39,Beijer Ref AB (publ),Beijer Ref AB (publ),beijer publ ref,True,name_match,2013-01-01,2026-01-01
0R2J.L,AEM.TO,39,Agnico Eagle Mines Limited,Agnico Eagle Mines Limited,agnico eagle mines,True,name_match,2006-07-01,2026-04-01
3RB.DE,RKT.L,39,Reckitt Benckiser Group PLC,Reckitt Benckiser Group plc,benckiser reckitt,True,name_match,2002-10-01,2025-04-01
AG.TO,FMV.DE,39,First Majestic Silver Corp.,First Majestic Silver Corp.,first majestic silver,True,name_match,2006-04-01,2025-07-01
0AHJ.L,HBM.TO,39,Hudbay Minerals Inc.,Hudbay Minerals Inc.,hudbay minerals,True,name_match,2015-07-01,2026-04-01
0LBP.L,SNPS,38,"Synopsys, Inc.","Synopsys, Inc.",synopsys,True,name_match,2012-10-01,2026-04-01
0EEV.L,EXM.BR,38,Exmar N.V.,Exmar N.V.,exmar,True,name_match,2004-10-01,2025-10-01
AZN,AZN.L,38,AstraZeneca PLC,AstraZeneca PLC,astrazeneca,True,name_match,2006-07-01,2026-01-01
0KKZ.L,MDB,38,"MongoDB, Inc.","MongoDB, Inc.",mongodb,True,name_match,2017-01-01,2026-04-01
IPCO.ST,IPCO.TO,38,International Petroleum Corporation,International Petroleum Corporation,international petroleum,True,name_match,2016-01-01,2026-04-01
AIG,AINN.DE,38,"American International Group, Inc.","American International Group, Inc.",american international,True,name_match,2006-07-01,2025-07-01
0JQQ.L,ADM,38,Archer-Daniels-Midland Company,Archer-Daniels-Midland Company,archer daniels midland,True,name_match,2013-01-01,2026-01-01
0HH6.L,AQMS,38,"Aqua Metals, Inc.","Aqua Metals, Inc.",aqua metals,True,name_match,2015-01-01,2026-04-01
0NCA.L,IVU.DE,38,IVU Traffic Technologies AG,IVU Traffic Technologies AG,ivu technologies traffic,True,name_match,2013-01-01,2026-04-01
0N0B.L,WAWI.OL,38,Wallenius Wilhelmsen ASA,Wallenius Wilhelmsen ASA,wallenius wilhelmsen,True,name_match,2013-07-01,2026-04-01
CA.PA,CAR.DE,38,Carrefour S.A.,Carrefour S.A.,carrefour,True,name_match,1997-10-01,2026-04-01
0HYJ.L,CTAS,38,Cintas Corporation,Cintas Corporation,cintas,True,name_match,2012-10-01,2026-04-01
0M29.L,XY6.DE,37,Xylem Inc.,Xylem Inc.,xylem,True,name_match,2012-10-01,2025-07-01
0NZY.L,EUZ.DE,37,Eckert & Ziegler SE,Eckert & Ziegler SE,eckert ziegler,True,name_match,2012-10-01,2026-01-01
0IC9.L,D,37,"Dominion Energy, Inc.","Dominion Energy, Inc.",dominion energy,True,name_match,2013-01-01,2025-07-01
0HG8.L,ELV,37,"Elevance Health, Inc.",Elevance Health Inc.,elevance health,True,name_match,2013-01-01,2026-04-01
0HQ1.L,AZTA,37,"Azenta, Inc.","Azenta, Inc.",azenta,True,name_match,2014-01-01,2026-04-01
0VBE.L,OR,37,OR Royalties Inc.,OR Royalties Inc.,or royalties,True,name_match,2014-04-01,2023-07-01
0N08.L,PEN.OL,37,Panoro Energy ASA,Panoro Energy ASA,energy panoro,True,name_match,2013-01-01,2026-04-01
DEO,DGE.L,37,Diageo plc,Diageo plc,diageo,True,name_match,1998-10-01,2025-04-01
0HV8.L,PEUG.PA,37,Peugeot Invest S.A.,Peugeot Invest S.A.,invest peugeot,True,name_match,2005-10-01,2025-10-01
0RKK.L,VOLO.ST,37,Volati AB,Volati AB,volati,True,name_match,2014-01-01,2026-04-01
0LVJ.L,WU,37,The Western Union Company,The Western Union Company,union western,True,name_match,2012-10-01,2026-01-01
0HS2.L,CDS.DE,37,"Cadence Design Systems, Inc.","Cadence Design Systems, Inc.",cadence design systems,True,name_match,2012-10-01,2025-07-01
IPH.PA,IPHA,37,Innate Pharma S.A.,Innate Pharma S.A.,innate pharma,True,name_match,2005-10-01,2025-04-01
0KET.L,PAE.DE,36,PACCAR Inc,PACCAR Inc,paccar,True,name_match,2012-10-01,2025-04-01
0RQO.L,BONEX.ST,36,Bonesupport Holding AB (publ),Bonesupport Holding AB (publ),bonesupport publ,True,name_match,2016-01-01,2026-01-01
HUT,HUT.TO,36,Hut 8 Corp.,Hut 8 Mining Corp.,hut,True,name_match,2012-10-01,2025-04-01
EPI-A.ST,EPI-B.ST,36,Epiroc AB (publ),Epiroc AB (publ),epiroc publ,True,name_match,2017-01-01,2026-04-01
0NJB.L,SHF.DE,36,SNP Schneider-Neureither & Partner SE,SNP Schneider-Neureither & Partner SE,neureither partner schneider snp,True,name_match,2013-01-01,2026-01-01
0R43.L,NP3.ST,36,NP3 Fastigheter AB (publ),NP3 Fastigheter AB (publ),fastigheter np3 publ,True,name_match,2013-10-01,2026-04-01
IAG.L,INR.DE,36,International Consolidated Airlines Group S.A.,International Consolidated Airlines Group S.A.,airlines consolidated international,True,name_match,2011-10-01,2026-04-01
0PMJ.L,SHL.DE,36,Siemens Healthineers AG,Siemens Healthineers AG,healthineers siemens,True,name_match,2017-07-01,2026-04-01
0LS8.L,WPC,36,W. P. Carey Inc.,W. P. Carey Inc.,carey,True,name_match,2012-10-01,2026-01-01
AEP,AEP.DE,36,"American Electric Power Company, Inc.",American Electric Power Co Inc,american electric power,True,name_match,2006-07-01,2016-04-01
0SGO.L,DBX,36,"Dropbox, Inc.","Dropbox, Inc.",dropbox,True,name_match,2016-01-01,2026-04-01
0VNO.L,VGZ.TO,36,Vista Gold Corp.,Vista Gold Corp.,gold vista,True,name_match,2016-07-01,2025-07-01
AQN.TO,AQNB,36,Algonquin Power & Utilities Corp.,Algonquin Power & Utilities Corp.,algonquin power utilities,True,name_match,2013-01-01,2026-04-01
CGN.DE,CI,36,Cigna Corporation,Cigna Corporation,cigna,True,name_match,2006-07-01,2024-10-01
0IP1.L,BLC.PA,35,Bastide Le Confort Médical S.A.,Bastide Le Confort Médical S.A.,bastide confort le medical,True,name_match,2008-04-01,2025-10-01
0K80.L,NEE,35,"NextEra Energy, Inc.","NextEra Energy, Inc.",energy nextera,True,name_match,2012-10-01,2026-04-01
0LXB.L,WMB,35,"The Williams Companies, Inc.","The Williams Companies, Inc.",williams,True,name_match,2012-10-01,2025-10-01
0R08.L,UPS,35,"United Parcel Service, Inc.","United Parcel Service, Inc.",parcel service united,True,name_match,2012-10-01,2026-04-01
0J2E.L,HPQ,35,HP Inc.,HP Inc.,hp,True,name_match,2013-01-01,2026-07-01
0QZU.L,VRTX,35,Vertex Pharmaceuticals Incorporated,Vertex Pharmaceuticals Incorporated,pharmaceuticals vertex,True,name_match,2012-10-01,2026-04-01
0G8X.L,IMMNOV.ST,35,Immunovia AB,Immunovia AB,immunovia,True,name_match,2014-01-01,2026-04-01
0I6Q.L,DTG,35,DTE Energy Company,DTE Energy Company 2021 Series,dte energy,True,name_match,2013-01-01,2025-07-01
0R0U.L,CDE,35,"Coeur Mining, Inc.","Coeur Mining, Inc.",coeur mining,True,name_match,2012-10-01,2025-07-01
0IJN.L,EXC,35,Exelon Corporation,Exelon Corporation,exelon,True,name_match,2013-01-01,2026-04-01
ALNOV.PA,NCYT.L,35,Novacyt S.A.,Novacyt S.A.,novacyt,True,name_match,2012-07-01,2025-07-01
0QXX.L,MOLN,35,Molecular Partners AG,Molecular Partners AG,molecular partners,True,name_match,2014-01-01,2025-10-01
0RPY.L,BOOZT.ST,34,Boozt AB (publ),Boozt AB (publ),boozt publ,True,name_match,2016-01-01,2026-04-01
NEM,NMM.DE,34,Newmont Corporation,Newmont Corporation,newmont,True,name_match,2006-07-01,2025-07-01
0DO7.L,AVT.PA,34,Avenir Telecom S.A.,Avenir Telecom S.A.,avenir telecom,True,name_match,2007-01-01,2026-01-01
0EAQ.L,TNK,34,Teekay Tankers Ltd.,Teekay Tankers Ltd.,tankers teekay,True,name_match,2012-10-01,2026-04-01
SCT.DE,SSE.L,34,SSE Plc,SSE plc,sse,True,name_match,1990-01-01,2024-07-01
BMNP,BMNR,34,"Bitmine Immersion Technologies, Inc.","Bitmine Immersion Technologies, Inc.",bitmine immersion technologies,True,name_match,2011-01-01,2026-04-01
0LBP.L,SYP.DE,34,"Synopsys, Inc.","Synopsys, Inc.",synopsys,True,name_match,2012-10-01,2025-07-01
0LXB.L,WMB.DE,34,"The Williams Companies, Inc.","The Williams Companies, Inc.",williams,True,name_match,2013-01-01,2025-07-01
CBE.PA,RBT.PA,34,Robertet S.A.,Robertet S.A.,robertet,True,name_match,2007-10-01,2025-10-01
0I35.L,ED,34,"Consolidated Edison, Inc.","Consolidated Edison, Inc.",consolidated edison,True,name_match,2012-10-01,2026-04-01
0OQQ.L,INF.PA,34,Infotel S.A.,Infotel S.A.,infotel,True,name_match,2008-10-01,2025-10-01
0I6Q.L,DTE,34,DTE Energy Company,DTE Energy Company,dte energy,True,name_match,2013-01-01,2026-04-01
0VQD.L,CB,34,Chubb Limited,Chubb Limited,chubb,True,name_match,2013-01-01,2022-10-01
0L5A.L,SREA,34,Sempra,Sempra,sempra,True,name_match,2012-10-01,2026-04-01
0YSU.L,EPI-A.ST,33,Epiroc AB (publ),Epiroc AB (publ),epiroc publ,True,name_match,2017-01-01,2026-04-01
0YSU.L,EPI-B.ST,33,Epiroc AB (publ),Epiroc AB (publ),epiroc publ,True,name_match,2017-01-01,2026-04-01
AAL.L,NGL0.DE,33,Anglo American plc,Anglo American plc,american anglo,True,name_match,2003-04-01,2025-04-01
0SOM.L,BHG.ST,33,BHG Group AB (publ),BHG Group AB (publ),bhg publ,True,name_match,2016-10-01,2026-04-01
FTE.DE,ORA.PA,33,Orange S.A.,Orange S.A.,orange,True,name_match,1997-10-01,2026-04-01
0VJA.L,SLF.TO,33,Sun Life Financial Inc.,Sun Life Financial Inc.,financial life sun,True,name_match,2013-01-01,2026-01-01
0R08.L,UPAB.DE,33,"United Parcel Service, Inc.",United Parcel Service Inc. R,parcel service united,True,name_match,2012-10-01,2025-07-01
BRK-B,BRYN.DE,33,Berkshire Hathaway Inc.,Berkshire Hathaway Inc.,berkshire hathaway,True,name_match,2006-07-01,2025-07-01
0RR8.L,BKR,33,Baker Hughes Company,Baker Hughes Company,baker hughes,True,name_match,2016-01-01,2026-04-01
68V.DE,BKR,33,Baker Hughes Company Class A,Baker Hughes Company,baker hughes,True,name_match,2016-01-01,2025-07-01
AI.PA,AIL.DE,33,L'Air Liquide S.A.,L'Air Liquide S.A.,air liquide,True,name_match,2009-10-01,2026-04-01
HMI.DE,RMS.PA,33,Hermès International Société en commandite par actions,Hermès International S.C.A.,hermes international,True,name_match,2009-10-01,2026-04-01
0QB4.L,ILM1.DE,33,Medios AG,Medios AG,medios,True,name_match,2016-01-01,2026-04-01
0QZZ.L,BLK,33,"BlackRock, Inc.","BlackRock, Inc.",blackrock,True,name_match,2012-10-01,2025-07-01
0HYJ.L,CIT.DE,33,Cintas Corporation,Cintas Corp. R,cintas,True,name_match,2012-10-01,2025-07-01
PHAR,PHARM.AS,33,Pharming Group N.V.,Pharming Group N.V.,pharming,True,name_match,2009-10-01,2025-04-01
VIE.PA,VVD.DE,32,Veolia Environnement S.A.,Veolia Environnement S.A.,environnement veolia,True,name_match,1999-10-01,2026-04-01
0RNQ.L,MIPS.ST,32,Mips AB (publ),MIPS AB (publ),mips publ,True,name_match,2016-01-01,2026-04-01
ING,INN1.DE,32,ING Groep N.V.,ING Groep N.V.,groep ing,True,name_match,2009-04-01,2026-01-01
VPLAY-A.ST,VPLAY-B.ST,32,Viaplay Group AB (publ),Viaplay Group AB (publ),publ viaplay,True,name_match,2018-01-01,2026-04-01
0VJA.L,SLF,32,Sun Life Financial Inc.,Sun Life Financial Inc.,financial life sun,True,name_match,2013-01-01,2025-07-01
VTA.AS,VTA.L,32,Volta Finance Limited,Volta Finance Limited,finance volta,True,name_match,2008-07-01,2026-01-01
0W1Q.L,93M1.DE,32,MPH Health Care AG,MPH Health Care AG,care health mph,True,name_match,2009-10-01,2025-10-01
0Z62.L,KDP,32,Keurig Dr Pepper Inc.,Keurig Dr Pepper Inc.,dr keurig pepper,True,name_match,2018-07-01,2026-04-01
0R03.L,PA9.DE,32,"The Travelers Companies, Inc.","Travelers Companies, Inc.",travelers,True,name_match,2012-10-01,2025-04-01
0R03.L,TRV,32,"The Travelers Companies, Inc.","The Travelers Companies, Inc.",travelers,True,name_match,2012-10-01,2025-04-01
0QZU.L,VX1.DE,32,Vertex Pharmaceuticals Incorporated,Vertex Pharmaceuticals Incorporated,pharmaceuticals vertex,True,name_match,2012-10-01,2025-07-01
AG,AG.TO,32,First Majestic Silver Corp.,First Majestic Silver Corp.,first majestic silver,True,name_match,2006-04-01,2025-07-01
0IF3.L,EMN,32,Eastman Chemical Company,Eastman Chemical Company,chemical eastman,True,name_match,2013-01-01,2026-04-01
0IJN.L,PEO.DE,32,Exelon Corporation,Exelon Corporation,exelon,True,name_match,2013-01-01,2025-10-01
0ROZ.L,XFAB.PA,32,X-FAB Silicon Foundries SE,X-FAB Silicon Foundries SE,fab foundries silicon,True,name_match,2016-01-01,2026-04-01
0IZM.L,ABG.OL,32,ABG Sundal Collier Holding ASA,ABG Sundal Collier Holding ASA,abg collier sundal,True,name_match,2013-01-01,2026-04-01
LOR.DE,OR.PA,31,L'Oréal S.A.,L'Oréal S.A.,oreal,True,name_match,1999-10-01,2026-04-01
ENGI.PA,GZF.DE,31,Engie S.A.,Engie S.A.,engie,True,name_match,2009-10-01,2026-04-01
0W89.L,FTK.DE,31,flatexDEGIRO AG,flatexDEGIRO AG,flatexdegiro,True,name_match,2010-10-01,2026-04-01
0KJD.L,PLNT,31,"Planet Fitness, Inc.","Planet Fitness, Inc.",fitness planet,True,name_match,2014-01-01,2026-04-01
0RPS.L,MCOV-B.ST,31,Medicover AB (publ),Medicover AB (publ),medicover publ,True,name_match,2016-01-01,2025-07-01
SND.DE,SU.PA,31,Schneider Electric S.E.,Schneider Electric S.E.,electric schneider,True,name_match,2009-10-01,2026-04-01
AXS.AS,AXS.L,31,Accsys Technologies PLC,Accsys Technologies PLC,accsys technologies,True,name_match,2003-01-01,2025-01-01
0HCZ.L,ALL,31,The Allstate Corporation,The Allstate Corporation,allstate,True,name_match,2012-10-01,2020-07-01
0A39.L,KAR.ST,31,Karnov Group AB (publ),Karnov Group AB (publ),karnov publ,True,name_match,2018-01-01,2026-04-01
GOB.DE,SGO.PA,31,Compagnie de Saint-Gobain S.A.,Compagnie de Saint-Gobain S.A.,compagnie gobain saint,True,name_match,2009-04-01,2026-04-01
HBM,HBM.TO,31,Hudbay Minerals Inc.,Hudbay Minerals Inc.,hudbay minerals,True,name_match,2015-07-01,2025-10-01
BRK-A,BRYN.DE,31,Berkshire Hathaway Inc.,Berkshire Hathaway Inc.,berkshire hathaway,True,name_match,2006-07-01,2025-07-01
0DSJ.L,NRC.OL,31,NRC Group ASA,NRC Group ASA,nrc,True,name_match,2014-04-01,2026-04-01
2FE.DE,RACE,30,Ferrari N.V.,Ferrari N.V.,ferrari,True,name_match,2014-10-01,2025-07-01
0QVE.L,FOI-B.ST,30,Fenix Outdoor International AG,Fenix Outdoor International AG,fenix international outdoor,True,name_match,2014-04-01,2026-04-01
ING,INGA.AS,30,ING Groep N.V.,ING Groep N.V.,groep ing,True,name_match,2009-04-01,2026-01-01
2OY.DE,DOW,30,Dow Inc.,Dow Inc.,dow,True,name_match,2018-04-01,2025-07-01
NG.L,NNGF.DE,30,National Grid plc,National Grid plc,grid national,True,name_match,2001-07-01,2025-07-01
2X0.DE,CTVA,30,Corteva Inc,"Corteva, Inc.",corteva,True,name_match,2018-04-01,2026-01-01
BORR,BORR.OL,30,Borr Drilling Limited,Borr Drilling Limited,borr drilling,True,name_match,2017-10-01,2025-07-01
0AHJ.L,HBM,30,Hudbay Minerals Inc.,Hudbay Minerals Inc.,hudbay minerals,True,name_match,2015-07-01,2025-07-01
0HSU.L,CWH,30,"Camping World Holdings, Inc.","Camping World Holdings, Inc.",camping world,True,name_match,2015-01-01,2026-04-01
0Q92.L,SBO.OL,30,Selvaag Bolig ASA,Selvaag Bolig ASA,bolig selvaag,True,name_match,2016-01-01,2026-04-01
AXA.DE,CS.PA,30,AXA S.A.,AXA S.A.,axa,True,name_match,2000-10-01,2026-04-01
8TRA.DE,8TRA.ST,30,Traton SE,Traton SE,traton,True,name_match,2018-01-01,2026-04-01
0P2J.L,ASCE.BR,30,Ascencio S.A.,Ascencio S.A.,ascencio,True,name_match,2013-01-01,2026-01-01
0R0U.L,CDM1.DE,30,"Coeur Mining, Inc.","Coeur Mining, Inc.",coeur mining,True,name_match,2012-10-01,2025-07-01
0A6Y.L,XRX,30,Xerox Holdings Corporation,Xerox Holdings Corporation,xerox,True,name_match,2014-10-01,2026-04-01
0QZZ.L,UU2.DE,30,"BlackRock, Inc.","BlackRock, Inc.",blackrock,True,name_match,2012-10-01,2025-07-01
0JR2.L,2KD.DE,29,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",kinder morgan,True,name_match,2013-04-01,2025-07-01
0QNV.L,ADXN,29,Addex Therapeutics Ltd,Addex Therapeutics Ltd,addex therapeutics,True,name_match,2012-07-01,2025-04-01
HEIO.AS,HNK1.DE,29,Heineken Holding N.V.,Heineken N.V.,heineken,True,name_match,2005-10-01,2022-10-01
HEIA.AS,HNK1.DE,29,Heineken N.V.,Heineken N.V.,heineken,True,name_match,1999-10-01,2026-04-01
0J2E.L,7HP.DE,29,HP Inc.,HP Inc.,hp,True,name_match,2013-01-01,2025-07-01
48Z.DE,HWM,29,Howmet Aerospace Inc.,Howmet Aerospace Inc.,aerospace howmet,True,name_match,2017-01-01,2026-04-01
0RR8.L,68V.DE,29,Baker Hughes Company,Baker Hughes Company Class A,baker hughes,True,name_match,2016-01-01,2025-07-01
KEEL,KEEL.TO,29,Keel Infrastructure Corp.,Keel Infrastructure Corp.,infrastructure keel,True,name_match,2018-04-01,2025-10-01
VER.ST,VRV.DE,29,Verve Group SE,Verve Group SE,verve,True,name_match,2011-04-01,2026-01-01
ACB,ACB.TO,29,Aurora Cannabis Inc.,Aurora Cannabis Inc.,aurora cannabis,True,name_match,2007-07-01,2025-10-01
0DUI.L,BSL.DE,28,Basler AG,Basler AG,basler,True,name_match,2012-10-01,2026-04-01
0K4C.L,NRG,28,"NRG Energy, Inc.","NRG Energy, Inc.",energy nrg,True,name_match,2013-01-01,2026-01-01
CVE,CVE.TO,28,Cenovus Energy Inc.,Cenovus Energy Inc.,cenovus energy,True,name_match,2009-10-01,2025-07-01
0LBY.L,MONT.BR,28,Montea Comm. VA,Montea Comm. VA,comm montea va,True,name_match,2013-04-01,2026-01-01
005490.KS,PKX,28,POSCO Holdings Inc.,POSCO Holdings Inc.,posco,True,name_match,2006-10-01,2016-07-01
CRDL,CRDL.TO,28,Cardiol Therapeutics Inc.,Cardiol Therapeutics Inc.,cardiol therapeutics,True,name_match,2017-10-01,2025-10-01
0P07.L,FF.TO,28,First Mining Gold Corp.,First Mining Gold Corp.,first gold mining,True,name_match,2019-01-01,2026-04-01
0R3I.L,SCATC.OL,28,Scatec ASA,Scatec ASA,scatec,True,name_match,2013-01-01,2026-01-01
ACT.TO,ADUR,28,Aduro Clean Technologies Inc.,Aduro Clean Technologies Inc.,aduro clean technologies,True,name_match,2018-07-01,2026-01-01
0HF6.L,A4S.DE,28,"Ameriprise Financial, Inc.","Ameriprise Financial, Inc.",ameriprise financial,True,name_match,2012-10-01,2025-07-01
0UGP.L,AIM.TO,28,Aimia Inc.,Aimia Inc.,aimia,True,name_match,2012-10-01,2026-04-01
0RCW.L,KID.OL,28,Kid ASA,Kid ASA,kid,True,name_match,2014-01-01,2026-04-01
0L5A.L,SRE,28,Sempra,Sempra,sempra,True,name_match,2012-10-01,2026-04-01
0O80.L,BAIN.PA,28,Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco,Société Anonyme des Bains de Mer et du Cercle des Étrangers à Monaco,anonyme bains cercle des du et etrangers mer monaco societe,True,name_match,2012-07-01,2026-01-01
